datetime_utc,conds,dewptm,fog,hail,heatindexm,hum,precipm,pressurem,rain,snow,tempm,thunder,tornado,vism,wdird,wdire,wgustm,windchillm,wspdm
1996-11-01 11:00:00,Smoke,9.0,0,0,0.0,27.0,0.0,1010.0,0,0,30.0,0,0,5.0,280.0,West,0.0,0.0,7.4
1996-11-01 12:00:00,Smoke,10.0,0,0,0.0,32.0,0.0,-9999.0,0,0,28.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 13:00:00,Smoke,11.0,0,0,0.0,44.0,0.0,-9999.0,0,0,24.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 14:00:00,Smoke,10.0,0,0,0.0,41.0,0.0,1010.0,0,0,24.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-01 16:00:00,Smoke,11.0,0,0,0.0,47.0,0.0,1011.0,0,0,23.0,0,0,1.2,0.0,North,0.0,0.0,0.0
1996-11-01 17:00:00,Smoke,12.0,0,0,0.0,56.0,0.0,1011.0,0,0,21.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 18:00:00,Smoke,13.0,0,0,0.0,60.0,0.0,1010.0,0,0,21.0,0,0,0.8,0.0,North,0.0,0.0,0.0
1996-11-01 19:00:00,Smoke,13.0,0,0,0.0,60.0,0.0,-9999.0,0,0,21.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 20:00:00,Smoke,13.0,0,0,0.0,68.0,0.0,-9999.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 21:00:00,Smoke,13.0,0,0,0.0,68.0,0.0,1010.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 22:00:00,Smoke,13.0,0,0,0.0,68.0,0.0,1009.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-01 23:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1009.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-02 00:00:00,Smoke,11.0,0,0,0.0,60.0,0.0,1010.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-02 01:00:00,Smoke,11.0,0,0,0.0,60.0,0.0,1010.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-02 02:00:00,Smoke,10.0,0,0,0.0,52.0,0.0,1011.0,0,0,20.0,0,0,2.0,200.0,SSW,0.0,0.0,9.3
1996-11-02 03:00:00,Smoke,10.0,0,0,0.0,46.0,0.0,1012.0,0,0,22.0,0,0,3.5,240.0,WSW,0.0,0.0,9.3
1996-11-02 04:00:00,Smoke,10.0,0,0,0.0,44.0,0.0,1012.0,0,0,23.0,0,0,4.5,250.0,WSW,0.0,0.0,20.4
1996-11-02 05:00:00,Smoke,11.0,0,0,0.0,39.0,0.0,1012.0,0,0,26.0,0,0,5.0,240.0,WSW,0.0,0.0,13.0
1996-11-02 06:00:00,Clear,10.0,0,0,0.0,32.0,0.0,1011.0,0,0,28.0,0,0,6.0,260.0,West,0.0,0.0,16.7
1996-11-02 07:00:00,Clear,10.0,0,0,0.0,29.0,0.0,1010.0,0,0,30.0,0,0,7.0,250.0,WSW,0.0,0.0,22.2
1996-11-02 08:00:00,Clear,8.0,0,0,0.0,24.0,0.0,1009.0,0,0,31.0,0,0,7.0,280.0,West,0.0,0.0,18.5
1996-11-02 09:00:00,Clear,7.0,0,0,0.0,22.0,0.0,1009.0,0,0,31.0,0,0,6.0,270.0,West,0.0,0.0,22.2
1996-11-02 10:00:00,Clear,7.0,0,0,0.0,22.0,0.0,1009.0,0,0,31.0,0,0,6.0,280.0,West,0.0,0.0,14.8
1996-11-02 11:00:00,Smoke,8.0,0,0,0.0,25.0,0.0,1009.0,0,0,30.0,0,0,5.0,270.0,West,0.0,0.0,14.8
1996-11-02 12:00:00,Smoke,10.0,0,0,0.0,34.0,0.0,1009.0,0,0,27.0,0,0,3.5,20.0,NNE,0.0,0.0,7.4
1996-11-02 13:00:00,Smoke,11.0,0,0,0.0,41.0,0.0,1009.0,0,0,25.0,0,0,3.0,0.0,North,0.0,0.0,0.0
1996-11-02 14:00:00,Smoke,12.0,0,0,0.0,53.0,0.0,1010.0,0,0,22.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-02 15:00:00,Smoke,12.0,0,0,0.0,56.0,0.0,1010.0,0,0,21.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-02 16:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1010.0,0,0,19.0,0,0,1.2,0.0,North,0.0,0.0,0.0
1996-11-02 17:00:00,Smoke,12.0,0,0,0.0,60.0,0.0,1010.0,0,0,20.0,0,0,1.1,0.0,North,0.0,0.0,0.0
1996-11-02 18:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1009.0,0,0,19.0,0,0,1.2,0.0,North,0.0,0.0,0.0
1996-11-02 19:00:00,Smoke,11.0,0,0,0.0,60.0,0.0,1009.0,0,0,19.0,0,0,1.4,0.0,North,0.0,0.0,0.0
1996-11-02 20:00:00,Smoke,11.0,0,0,0.0,68.0,0.0,1009.0,0,0,17.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-02 21:00:00,Smoke,11.0,0,0,0.0,68.0,0.0,1009.0,0,0,17.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-02 22:00:00,Smoke,12.0,0,0,0.0,72.0,0.0,1009.0,0,0,17.0,0,0,1.8,0.0,North,0.0,0.0,0.0
1996-11-02 23:00:00,Smoke,12.0,0,0,0.0,72.0,0.0,1009.0,0,0,17.0,0,0,1.8,0.0,North,0.0,0.0,0.0
1996-11-03 00:00:00,Smoke,11.0,0,0,0.0,68.0,0.0,1010.0,0,0,17.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-03 01:00:00,Smoke,11.0,0,0,0.0,72.0,0.0,1011.0,0,0,16.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-03 02:00:00,Smoke,10.0,0,0,0.0,63.0,0.0,1011.0,0,0,17.0,0,0,2.5,220.0,SW,0.0,0.0,7.4
1996-11-03 03:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1012.0,0,0,19.0,0,0,3.0,240.0,WSW,0.0,0.0,7.4
1996-11-03 04:00:00,Smoke,12.0,0,0,0.0,53.0,0.0,1012.0,0,0,22.0,0,0,3.0,230.0,SW,0.0,0.0,9.3
1996-11-03 05:00:00,Smoke,14.0,0,0,0.0,60.0,0.0,1012.0,0,0,22.0,0,0,3.0,250.0,WSW,0.0,0.0,9.3
1996-11-03 06:00:00,Smoke,13.0,0,0,0.0,44.0,0.0,1011.0,0,0,26.0,0,0,3.0,280.0,West,0.0,0.0,5.6
1996-11-03 07:00:00,Smoke,9.0,0,0,0.0,30.0,0.0,1010.0,0,0,28.0,0,0,3.5,270.0,West,0.0,0.0,24.1
1996-11-03 08:00:00,Smoke,11.0,0,0,0.0,35.0,0.0,1010.0,0,0,28.0,0,0,3.5,250.0,WSW,0.0,0.0,11.1
1996-11-03 09:00:00,Smoke,11.0,0,0,0.0,33.0,0.0,1009.0,0,0,29.0,0,0,3.5,270.0,West,0.0,0.0,14.8
1996-11-03 10:00:00,Smoke,11.0,0,0,0.0,33.0,0.0,1009.0,0,0,29.0,0,0,3.5,270.0,West,0.0,0.0,11.1
1996-11-03 11:00:00,Smoke,12.0,0,0,26.8,39.0,0.0,1009.0,0,0,27.0,0,0,3.5,280.0,West,0.0,0.0,5.6
1996-11-03 12:00:00,Smoke,12.0,0,0,0.0,42.0,0.0,1010.0,0,0,26.0,0,0,3.0,0.0,North,0.0,0.0,0.0
1996-11-03 13:00:00,Smoke,14.0,0,0,0.0,60.0,0.0,1010.0,0,0,22.0,0,0,2.2,0.0,North,0.0,0.0,0.0
1996-11-03 14:00:00,Smoke,13.0,0,0,0.0,57.0,0.0,1011.0,0,0,22.0,0,0,1.6,0.0,North,0.0,0.0,0.0
1996-11-03 15:00:00,Smoke,13.0,0,0,0.0,60.0,0.0,1011.0,0,0,21.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-03 16:00:00,Smoke,12.0,0,0,0.0,56.0,0.0,1011.0,0,0,21.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-03 17:00:00,Smoke,13.0,0,0,0.0,64.0,0.0,1011.0,0,0,20.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-03 18:00:00,Smoke,12.0,0,0,0.0,60.0,0.0,1011.0,0,0,20.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-03 19:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1011.0,0,0,19.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-03 20:00:00,Smoke,13.0,0,0,0.0,68.0,0.0,1010.0,0,0,19.0,0,0,0.9,0.0,North,0.0,0.0,0.0
1996-11-03 21:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1010.0,0,0,19.0,0,0,0.8,0.0,North,0.0,0.0,0.0
1996-11-03 22:00:00,Smoke,13.0,0,0,0.0,77.0,0.0,1010.0,0,0,17.0,0,0,0.8,0.0,North,0.0,0.0,0.0
1996-11-03 23:00:00,Smoke,13.0,0,0,0.0,77.0,0.0,1010.0,0,0,17.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-04 00:00:00,Smoke,12.0,0,0,0.0,68.0,0.0,1011.0,0,0,18.0,0,0,0.8,0.0,North,0.0,0.0,0.0
1996-11-04 01:00:00,Clear,11.0,0,0,0.0,77.0,0.0,1012.0,0,0,15.0,0,0,1.5,220.0,SW,0.0,0.0,7.4
1996-11-04 02:00:00,Smoke,11.0,0,0,0.0,68.0,0.0,1013.0,0,0,17.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-04 03:00:00,Smoke,12.0,0,0,0.0,60.0,0.0,1014.0,0,0,20.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-04 05:00:00,Smoke,12.0,0,0,0.0,42.0,0.0,1013.0,0,0,26.0,0,0,2.8,210.0,SSW,0.0,0.0,5.6
1996-11-04 06:00:00,Smoke,12.0,0,0,27.5,37.0,0.0,1013.0,0,0,28.0,0,0,3.5,0.0,North,0.0,0.0,0.0
1996-11-04 07:00:00,Smoke,10.0,0,0,0.0,32.0,0.0,1012.0,0,0,28.0,0,0,4.0,280.0,West,0.0,0.0,9.3
1996-11-04 08:00:00,Smoke,8.0,0,0,0.0,27.0,0.0,1011.0,0,0,29.0,0,0,4.0,290.0,WNW,0.0,0.0,11.1
1996-11-04 09:00:00,Smoke,9.0,0,0,0.0,29.0,0.0,1010.0,0,0,29.0,0,0,4.0,0.0,North,0.0,0.0,0.0
1996-11-04 10:00:00,Smoke,7.0,0,0,0.0,25.0,0.0,1010.0,0,0,29.0,0,0,4.0,0.0,North,0.0,0.0,0.0
1996-11-04 11:00:00,Smoke,10.0,0,0,0.0,34.0,0.0,1010.0,0,0,27.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-04 12:00:00,Smoke,10.0,0,0,0.0,39.0,0.0,1010.0,0,0,25.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-04 13:00:00,Smoke,10.0,0,0,0.0,44.0,0.0,1011.0,0,0,23.0,0,0,1.8,0.0,North,0.0,0.0,0.0
1996-11-04 16:00:00,Smoke,9.0,0,0,0.0,46.0,0.0,1011.0,0,0,21.0,0,0,1.4,0.0,North,0.0,0.0,0.0
1996-11-04 17:00:00,Smoke,9.0,0,0,0.0,46.0,0.0,1011.0,0,0,21.0,0,0,1.3,0.0,North,0.0,0.0,0.0
1996-11-04 18:00:00,Smoke,10.0,0,0,0.0,59.0,0.0,1011.0,0,0,18.0,0,0,1.3,0.0,North,0.0,0.0,0.0
1996-11-04 19:00:00,Haze,11.0,0,0,0.0,64.0,0.0,1011.0,0,0,18.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-04 21:00:00,Haze,11.0,0,0,0.0,68.0,0.0,1010.0,0,0,17.0,0,0,1.0,0.0,North,0.0,0.0,0.0
1996-11-05 04:00:00,Smoke,9.0,0,0,0.0,38.0,0.0,1013.0,0,0,24.0,0,0,3.0,230.0,SW,0.0,0.0,9.3
1996-11-05 05:00:00,Smoke,9.0,0,0,0.0,34.0,0.0,1013.0,0,0,26.0,0,0,3.5,260.0,West,0.0,0.0,9.3
1996-11-05 06:00:00,Smoke,8.0,0,0,0.0,27.0,0.0,1012.0,0,0,29.0,0,0,4.0,240.0,WSW,0.0,0.0,9.3
1996-11-05 07:00:00,Smoke,7.0,0,0,0.0,23.0,0.0,1011.0,0,0,30.0,0,0,4.5,290.0,WNW,0.0,0.0,7.4
1996-11-05 08:00:00,Smoke,8.0,0,0,0.0,25.0,0.0,1010.0,0,0,30.0,0,0,4.5,20.0,NNE,0.0,0.0,14.8
1996-11-06 07:00:00,Smoke,9.0,0,0,0.0,30.0,0.0,1012.0,0,0,28.0,0,0,4.5,20.0,NNE,0.0,0.0,13.0
1996-11-06 08:00:00,Smoke,7.0,0,0,0.0,25.0,0.0,1011.0,0,0,29.0,0,0,5.0,300.0,WNW,0.0,0.0,14.8
1996-11-06 09:00:00,Smoke,8.0,0,0,0.0,27.0,0.0,1011.0,0,0,29.0,0,0,5.0,290.0,WNW,0.0,0.0,9.3
1996-11-06 10:00:00,Smoke,5.0,0,0,0.0,22.0,0.0,1010.0,0,0,29.0,0,0,5.0,310.0,NW,0.0,0.0,11.1
1996-11-06 11:00:00,Smoke,7.0,0,0,0.0,26.0,0.0,1010.0,0,0,28.0,0,0,5.0,310.0,NW,0.0,0.0,9.3
1996-11-06 12:00:00,Smoke,7.0,0,0,0.0,32.0,0.0,1011.0,0,0,25.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-06 13:00:00,Smoke,8.0,0,0,0.0,36.0,0.0,1012.0,0,0,24.0,0,0,2.2,280.0,West,0.0,0.0,9.3
1996-11-06 14:00:00,Smoke,10.0,0,0,0.0,52.0,0.0,1012.0,0,0,20.0,0,0,1.8,0.0,North,0.0,0.0,0.0
1996-11-06 15:00:00,Smoke,10.0,0,0,0.0,56.0,0.0,1013.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-06 17:00:00,Smoke,10.0,0,0,0.0,56.0,0.0,1013.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-06 18:00:00,Smoke,10.0,0,0,0.0,56.0,0.0,1013.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-06 19:00:00,Smoke,10.0,0,0,0.0,59.0,0.0,1013.0,0,0,18.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-06 20:00:00,Smoke,11.0,0,0,0.0,68.0,0.0,1012.0,0,0,17.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-06 21:00:00,Smoke,11.0,0,0,0.0,72.0,0.0,1012.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-06 22:00:00,Smoke,11.0,0,0,0.0,72.0,0.0,1012.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-06 23:00:00,Smoke,11.0,0,0,0.0,77.0,0.0,1012.0,0,0,15.0,0,0,1.7,0.0,North,0.0,0.0,0.0
1996-11-07 00:00:00,Smoke,11.0,0,0,0.0,77.0,0.0,1012.0,0,0,15.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 01:00:00,Smoke,11.0,0,0,0.0,68.0,0.0,1013.0,0,0,17.0,0,0,1.5,230.0,SW,0.0,0.0,5.6
1996-11-07 02:00:00,Smoke,10.0,0,0,0.0,59.0,0.0,1014.0,0,0,18.0,0,0,1.7,0.0,North,0.0,0.0,0.0
1996-11-07 03:00:00,Smoke,12.0,0,0,0.0,64.0,0.0,1015.0,0,0,19.0,0,0,2.2,270.0,West,0.0,0.0,5.6
1996-11-07 04:00:00,Smoke,13.0,0,0,0.0,53.0,0.0,1015.0,0,0,23.0,0,0,2.5,260.0,West,0.0,0.0,9.3
1996-11-07 05:00:00,Smoke,13.0,0,0,0.0,47.0,0.0,1015.0,0,0,25.0,0,0,3.0,280.0,West,0.0,0.0,13.0
1996-11-07 06:00:00,Smoke,11.0,0,0,0.0,37.0,0.0,1014.0,0,0,27.0,0,0,4.0,290.0,WNW,0.0,0.0,7.4
1996-11-07 07:00:00,Clear,11.0,0,0,0.0,33.0,0.0,1013.0,0,0,29.0,0,0,6.0,290.0,WNW,0.0,0.0,5.6
1996-11-07 08:00:00,Clear,8.0,0,0,0.0,27.0,0.0,1012.0,0,0,29.0,0,0,6.0,300.0,WNW,0.0,0.0,13.0
1996-11-07 09:00:00,Clear,8.0,0,0,0.0,25.0,0.0,1012.0,0,0,30.0,0,0,6.0,300.0,WNW,0.0,0.0,7.4
1996-11-07 10:00:00,Smoke,7.0,0,0,0.0,23.0,0.0,1012.0,0,0,30.0,0,0,5.0,310.0,NW,0.0,0.0,5.6
1996-11-07 11:00:00,Smoke,7.0,0,0,0.0,25.0,0.0,1012.0,0,0,29.0,0,0,4.5,300.0,WNW,0.0,0.0,5.6
1996-11-07 12:00:00,Smoke,9.0,0,0,0.0,36.0,0.0,1013.0,0,0,25.0,0,0,3.0,0.0,North,0.0,0.0,0.0
1996-11-07 13:00:00,Smoke,9.0,0,0,0.0,38.0,0.0,1013.0,0,0,24.0,0,0,2.2,0.0,North,0.0,0.0,0.0
1996-11-07 14:00:00,Smoke,10.0,0,0,0.0,46.0,0.0,1014.0,0,0,22.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 15:00:00,Smoke,9.0,0,0,0.0,49.0,0.0,1014.0,0,0,20.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 16:00:00,Smoke,9.0,0,0,0.0,52.0,0.0,1014.0,0,0,19.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 17:00:00,Smoke,9.0,0,0,0.0,52.0,0.0,1014.0,0,0,19.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 18:00:00,Smoke,8.0,0,0,0.0,49.0,0.0,1014.0,0,0,19.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 19:00:00,Smoke,8.0,0,0,0.0,52.0,0.0,1014.0,0,0,18.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-07 20:00:00,Smoke,9.0,0,0,0.0,59.0,0.0,1014.0,0,0,17.0,0,0,1.4,0.0,North,0.0,0.0,0.0
1996-11-07 21:00:00,Smoke,9.0,0,0,0.0,59.0,0.0,1013.0,0,0,17.0,0,0,1.4,0.0,North,0.0,0.0,0.0
1996-11-07 22:00:00,Smoke,8.0,0,0,0.0,59.0,0.0,1013.0,0,0,16.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-07 23:00:00,Smoke,8.0,0,0,0.0,63.0,0.0,1013.0,0,0,15.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-08 00:00:00,Smoke,7.0,0,0,0.0,59.0,0.0,1014.0,0,0,15.0,0,0,2.0,220.0,SW,0.0,0.0,5.6
1996-11-08 02:00:00,Smoke,8.0,0,0,0.0,59.0,0.0,1015.0,0,0,16.0,0,0,2.0,240.0,WSW,0.0,0.0,7.4
1996-11-08 03:00:00,Smoke,7.0,0,0,0.0,49.0,0.0,1016.0,0,0,18.0,0,0,2.5,240.0,WSW,0.0,0.0,9.3
1996-11-08 04:00:00,Smoke,9.0,0,0,0.0,46.0,0.0,1016.0,0,0,21.0,0,0,3.0,240.0,WSW,0.0,0.0,7.4
1996-11-08 05:00:00,Smoke,9.0,0,0,0.0,38.0,0.0,1016.0,0,0,24.0,0,0,4.0,280.0,West,0.0,0.0,5.6
1996-11-08 06:00:00,Smoke,9.0,0,0,0.0,32.0,0.0,1016.0,0,0,27.0,0,0,4.0,270.0,West,0.0,0.0,9.3
1996-11-08 07:00:00,Smoke,5.0,0,0,0.0,23.0,0.0,1015.0,0,0,28.0,0,0,5.0,300.0,WNW,0.0,0.0,5.6
1996-11-08 08:00:00,Haze,6.0,0,0,0.0,23.0,0.0,1014.0,0,0,29.0,0,0,5.0,0.0,North,0.0,0.0,0.0
1996-11-08 09:00:00,Haze,6.0,0,0,0.0,23.0,0.0,1014.0,0,0,29.0,0,0,5.0,0.0,North,0.0,0.0,0.0
1996-11-08 10:00:00,Haze,6.0,0,0,0.0,25.0,0.0,1014.0,0,0,28.0,0,0,5.0,300.0,WNW,0.0,0.0,5.6
1996-11-08 11:00:00,Smoke,6.0,0,0,0.0,26.0,0.0,1014.0,0,0,27.0,0,0,3.5,0.0,North,0.0,0.0,0.0
1996-11-08 12:00:00,Smoke,9.0,0,0,0.0,41.0,0.0,1014.0,0,0,23.0,0,0,3.0,0.0,North,0.0,0.0,0.0
1996-11-08 13:00:00,Smoke,9.0,0,0,0.0,46.0,0.0,1015.0,0,0,21.0,0,0,2.4,0.0,North,0.0,0.0,0.0
1996-11-08 14:00:00,Smoke,10.0,0,0,0.0,49.0,0.0,1015.0,0,0,21.0,0,0,1.7,0.0,North,0.0,0.0,0.0
1996-11-08 15:00:00,Smoke,9.0,0,0,0.0,49.0,0.0,1015.0,0,0,20.0,0,0,1.2,0.0,North,0.0,0.0,0.0
1996-11-08 16:00:00,Smoke,9.0,0,0,0.0,49.0,0.0,1015.0,0,0,20.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-08 17:00:00,Smoke,10.0,0,0,0.0,56.0,0.0,1015.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-08 18:00:00,Smoke,9.0,0,0,0.0,52.0,0.0,1015.0,0,0,19.0,0,0,0.8,0.0,North,0.0,0.0,0.0
1996-11-08 19:00:00,Smoke,10.0,0,0,0.0,59.0,0.0,1015.0,0,0,18.0,0,0,1.0,0.0,North,0.0,0.0,0.0
1996-11-08 20:00:00,Smoke,9.0,0,0,0.0,59.0,0.0,1014.0,0,0,17.0,0,0,1.4,0.0,North,0.0,0.0,0.0
1996-11-08 21:00:00,Smoke,9.0,0,0,0.0,59.0,0.0,1014.0,0,0,17.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-08 22:00:00,Unknown,8.0,0,0,0.0,59.0,0.0,1014.0,0,0,16.0,0,0,1.6,0.0,North,0.0,0.0,0.0
1996-11-08 23:00:00,Smoke,8.0,0,0,0.0,59.0,0.0,1014.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-09 00:00:00,Smoke,7.0,0,0,0.0,55.0,0.0,1014.0,0,0,16.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-09 01:00:00,Smoke,7.0,0,0,0.0,59.0,0.0,1014.0,0,0,15.0,0,0,2.0,210.0,SSW,0.0,0.0,5.6
1996-11-09 02:00:00,Smoke,6.0,0,0,0.0,52.0,0.0,1015.0,0,0,16.0,0,0,2.0,230.0,SW,0.0,0.0,9.3
1996-11-09 03:00:00,Smoke,7.0,0,0,0.0,49.0,0.0,1016.0,0,0,18.0,0,0,2.5,240.0,WSW,0.0,0.0,13.0
1996-11-09 04:00:00,Smoke,9.0,0,0,0.0,46.0,0.0,1016.0,0,0,21.0,0,0,3.5,270.0,West,0.0,0.0,9.3
1996-11-09 05:00:00,Smoke,9.0,0,0,0.0,38.0,0.0,1016.0,0,0,24.0,0,0,5.0,240.0,WSW,0.0,0.0,9.3
1996-11-09 07:00:00,Smoke,7.0,0,0,0.0,28.0,0.0,1014.0,0,0,27.0,0,0,5.0,270.0,West,0.0,0.0,11.1
1996-11-09 08:00:00,Smoke,8.0,0,0,0.0,28.0,0.0,1013.0,0,0,28.0,0,0,5.0,270.0,West,0.0,0.0,11.1
1996-11-09 09:00:00,Clear,7.0,0,0,0.0,26.0,0.0,1013.0,0,0,28.0,0,0,6.0,290.0,WNW,0.0,0.0,11.1
1996-11-09 11:00:00,Smoke,8.0,0,0,0.0,30.0,0.0,1012.0,0,0,27.0,0,0,4.5,280.0,West,0.0,0.0,7.4
1996-11-09 12:00:00,Smoke,7.0,0,0,0.0,32.0,0.0,1013.0,0,0,25.0,0,0,3.5,280.0,West,0.0,0.0,7.4
1996-11-09 13:00:00,Smoke,8.0,0,0,0.0,43.0,0.0,1013.0,0,0,21.0,0,0,2.8,0.0,North,0.0,0.0,0.0
1996-11-09 14:00:00,Smoke,8.0,0,0,0.0,46.0,0.0,1014.0,0,0,20.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-09 15:00:00,Smoke,9.0,0,0,0.0,52.0,0.0,1014.0,0,0,19.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-09 16:00:00,Smoke,9.0,0,0,0.0,52.0,0.0,1014.0,0,0,19.0,0,0,1.5,0.0,North,0.0,0.0,0.0
1996-11-09 17:00:00,Smoke,9.0,0,0,0.0,56.0,0.0,1014.0,0,0,18.0,0,0,1.0,0.0,North,0.0,0.0,0.0
1996-11-09 18:00:00,Smoke,8.0,0,0,0.0,55.0,0.0,1014.0,0,0,17.0,0,0,1.0,0.0,North,0.0,0.0,0.0
1996-11-09 19:00:00,Smoke,8.0,0,0,0.0,55.0,0.0,1014.0,0,0,17.0,0,0,1.2,0.0,North,0.0,0.0,0.0
1996-11-09 20:00:00,Clear,8.0,0,0,0.0,55.0,0.0,1013.0,0,0,17.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-09 21:00:00,Smoke,8.0,0,0,0.0,63.0,0.0,1013.0,0,0,15.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-09 22:00:00,Smoke,7.0,0,0,0.0,59.0,0.0,1013.0,0,0,15.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-09 23:00:00,Smoke,7.0,0,0,0.0,59.0,0.0,1013.0,0,0,15.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-10 00:00:00,Smoke,7.0,0,0,0.0,63.0,0.0,1013.0,0,0,14.0,0,0,0.0,0.0,North,0.0,0.0,0.0
1996-11-10 01:00:00,Smoke,7.0,0,0,0.0,63.0,0.0,1013.0,0,0,14.0,0,0,2.0,0.0,North,0.0,0.0,0.0
1996-11-10 02:00:00,Smoke,7.0,0,0,0.0,59.0,0.0,1014.0,0,0,15.0,0,0,2.5,230.0,SW,0.0,0.0,7.4
1996-11-10 03:00:00,Smoke,7.0,0,0,0.0,49.0,0.0,1014.0,0,0,18.0,0,0,3.0,260.0,West,0.0,0.0,9.3
1996-11-10 04:00:00,Smoke,8.0,0,0,0.0,41.0,0.0,1015.0,0,0,22.0,0,0,4.0,220.0,SW,0.0,0.0,7.4
1996-11-10 05:00:00,Smoke,8.0,0,0,0.0,36.0,0.0,1014.0,0,0,24.0,0,0,5.0,250.0,WSW,0.0,0.0,14.8
1996-11-10 06:00:00,Clear,7.0,0,0,0.0,30.0,0.0,1013.0,0,0,26.0,0,0,6.0,240.0,WSW,0.0,0.0,14.8
1996-11-10 07:00:00,Clear,6.0,0,0,0.0,25.0,0.0,1012.0,0,0,28.0,0,0,6.0,270.0,West,0.0,0.0,22.2
1996-11-10 08:00:00,Clear,5.0,0,0,0.0,22.0,0.0,1012.0,0,0,29.0,0,0,6.0,270.0,West,0.0,0.0,14.8
1996-11-10 09:00:00,Clear,4.0,0,0,0.0,20.0,0.0,1011.0,0,0,29.0,0,0,6.0,270.0,West,0.0,0.0,18.5
1996-11-10 10:00:00,Clear,4.0,0,0,0.0,20.0,0.0,1011.0,0,0,29.0,0,0,0.0,280.0,West,0.0,0.0,22.2
